signed_motif_type,intensity,coherence,intensity_random_mean,intensity_random_std,intensity_z_score
210-+-++,168.65986433789305,39.66641778642085,208.55208547645307,25.733835224353687,-1.55018561325081
210-+-+-,15.256002273831125,3.8959027106648185,12.821817680100107,9.448611431444714,0.2576235261014248
210-+--+,18.942378799700773,3.823085047362915,14.742032437259184,5.241811245882119,0.8013158363421256
210-+---,0.0,0.0,0.0,1.2000000000000002,0.0
210--+++,156.89269188593323,35.639878159257414,226.12072010275807,25.560280228004515,-2.708422114284052
210--++-,26.402152159817582,4.54066882122024,11.133754889687658,6.151614641892695,2.4820145862440155
210--+-+,14.33138395854703,3.9132229252267097,9.381836745637198,6.340624795206243,0.7806087527292076
210--+--,0.0,0.0,0.0,1.2000000000000002,0.0
210---++,3.11752750995708,0.9947288869626375,2.685666169806998,2.647301443617137,0.1631326652245574
210---+-,0.0,0.0,0.0,1.2000000000000002,0.0
210----+,0.0,0.0,0.0,1.2000000000000002,0.0
210-----,0.0,0.0,0.0,1.2000000000000002,0.0
300++++++,7075.883547793323,1979.6066381552203,6987.978512752155,156.39660574335568,0.5620648518767594
300+++++-,2118.4952672888153,582.2613002918312,2372.9119477269273,63.488803793420956,-4.0072684510788665
300++++--,13.520392702396743,3.897428101567195,13.13237110382694,7.791744739837035,0.04979906446189835
300+++-+-,100.9647447583119,25.20532658390585,125.76757698796227,24.87714789558747,-0.9970126934868496
300+++--+,48.551910284763366,12.674689943706555,63.29760597233427,13.816405907700593,-1.067259878298188
300+++---,0.0,0.0,1.8386397053379828,2.47693425912007,-0.74230460439881
300++-++-,52.454342634806565,12.550724356547171,62.88321033502247,14.833684028109442,-0.7030531107750086
300++-+--,0.0,0.0,1.2382747350951082,2.6108269393254613,-0.4742844944809063
300++----,0.0,0.0,0.0,1.2000000000000002,0.0
300+-+-+-,0.0,0.0,2.2397613260439337,3.8114930602555135,-0.5876335836470827
300+-+--+,15.484905704757074,3.86518937885589,7.838762609922152,5.129741764079159,1.4905512687552376
300+-+---,0.0,0.0,0.0,1.2000000000000002,0.0
300+--+--,0.0,0.0,0.0,1.2000000000000002,0.0
300+----+,0.0,0.0,0.0,1.2000000000000002,0.0
300+-----,0.0,0.0,0.0,1.2000000000000002,0.0
300------,0.0,0.0,0.0,1.2000000000000002,0.0
