signed_motif_type,intensity,coherence,intensity_random_mean,intensity_random_std,intensity_z_score
120U--++,216.49582602505555,49.85559431516737,201.3760373217925,36.25315324213433,0.4170613409067671
120U--+-,63.65504506481156,13.347554022581015,22.420166597628075,8.404255807155897,4.906428292208049
120U----,5.310874215415933,0.8779893247888215,0.3421811781246757,1.0820718953137591,4.591832630354499
120C++++,119318.8116844929,32579.33774239002,113242.50881284857,718.0243667546581,8.462530177225238
120C+++-,6261.24228114024,1602.9133733080023,8228.886388995898,168.89426854742518,-11.650153227687218
120C++-+,6042.443655815158,1570.4752097651512,8202.079941148415,268.7902389518438,-8.034652946307977
120C++--,64.89622997008837,19.621898587644267,144.25659044247504,20.447973299998708,-3.8810868592239256
120C+-++,4485.637624932752,1176.9148826778405,6552.849732610338,162.3541880476539,-12.732730412047156
120C+-+-,479.1732930960258,101.53834115242014,499.5586834165914,43.38192714130887,-0.4699051347849031
120C+--+,497.03274641124847,104.79626207290342,474.7180897112503,49.935460336331595,0.44686995072643165
120C+---,23.358317173006654,4.590733056484493,4.442900819577724,3.4264291003237943,5.520445863491365
120C-+++,4436.833074690517,1166.2212106408144,6603.6392163358305,193.0927082537417,-11.221584498146505
120C-++-,581.535127229891,127.06781664241737,483.18052319442756,35.75955114531419,2.7504429134410855
120C-+-+,686.6683560014638,141.94180205015107,492.15601098611506,40.29731762135575,4.826930339211115
120C-+--,2.794126086915913,0.9993769838494931,9.356054490829084,8.148994658756287,-0.8052439201027362
120C--++,470.91986016015727,104.17291500971065,384.0022078916217,26.122922281575963,3.3272560907106876
120C--+-,41.98315465126012,8.306981061680151,29.358310097156288,12.747875025034894,0.9903489428089429
120C---+,20.521966000955125,4.827008430868218,27.123995972152823,14.740656495692683,-0.44787896476163425
120C----,0.0,0.0,0.0,1.2000000000000002,0.0
210+++++,63743.291436583655,17378.389798390628,58627.08344354258,374.2724449625205,13.66974262172416
210++++-,3300.232750623719,854.0196086421407,4244.8902191326615,128.83288176349802,-7.332425197497916
210+++-+,3302.9723531687127,851.3628059458772,4159.455265823145,112.97981945929594,-7.580848657339231
210+++--,29.036421896557282,8.863149341144801,67.29017462757659,15.645668960334516,-2.4450058880832546
210++-++,3112.6939122060257,811.0436180127172,4258.013254720171,151.3963658328142,-7.565038541142475
210++-+-,441.36873613210446,93.6763460410744,309.90213987010486,29.340278344562595,4.480754910301091
210++--+,317.32987719444134,70.46950858683152,301.53496591629295,40.25125736825224,0.3924078975631321
210++---,0.0,0.0,3.77979898024469,3.3568213689906075,-1.1260053975947106
210+-+++,3056.8150761159723,789.0368158956124,4173.75729974969,107.55165825323486,-10.385169710761973
210+-++-,395.21206563741464,83.80523515290345,279.2872408445014,38.7565857859583,2.991100027054327
210+-+-+,352.09856972714584,73.04384801437898,288.9316613094375,39.37959759505871,1.6040516479435638
210+-+--,2.838294628733524,0.9990277534848103,3.5719355536547113,4.152942228583472,-0.1766557020398103
210+--++,17.002766920360862,4.842615083430831,73.29155710276642,17.486399796968296,-3.2190039594179143
210+--+-,0.0,0.0,2.3864417272016696,2.795064775196839,-0.853805517631915
210+---+,4.683456584218549,0.9182407740708615,2.3971123424490672,3.0045408332125842,0.7609629453179453
210+----,0.0,0.0,0.0,1.2000000000000002,0.0
210-++++,2236.8402192857493,587.8386072833264,3382.9688008914914,74.98398750179518,-15.284977763796606
210-+++-,242.67979730744005,55.98496635947566,233.36872621448637,26.390587255804174,0.35281788172053147
210-++-+,379.4080603839463,78.89421560278291,236.42009589933323,25.584708304734274,5.588805734328194
210-++--,4.437037242325184,0.9012916368602302,4.054987681766299,3.717243214785561,0.1027776603476629
210-+-++,248.4618137575508,56.71277614703003,235.59285067520037,20.10820604378192,0.6399856384170042
210-+-+-,19.243505259179162,3.8605370950732603,13.933598161330144,3.647289999624801,1.4558499868108246
210-+--+,33.95350273841158,6.624578645199819,16.88140394999393,8.197973876460347,2.0824778226530403
210-+---,0.0,0.0,0.0,1.2000000000000002,0.0
210--+++,218.93436419451558,51.89378129936432,245.47889394145827,17.315533686094508,-1.532989408709918
210--++-,29.18741518443749,6.676739123690908,13.55046848757116,4.93324934747524,3.169705319044754
210--+-+,27.92078091416505,5.741266600524081,19.5270941263152,12.585389208424436,0.6669389916230216
210--+--,0.0,0.0,0.0,1.2000000000000002,0.0
210---++,8.735130076035261,1.7757625646179185,5.490971074419624,4.958581615453536,0.6542514076011454
210---+-,0.0,0.0,0.0,1.2000000000000002,0.0
210----+,0.0,0.0,0.0,1.2000000000000002,0.0
210-----,0.0,0.0,0.0,1.2000000000000002,0.0
300++++++,5890.846346377931,1598.040098435843,5148.520884527567,98.26954868284618,7.5539724339849625
300+++++-,1835.5096921390573,477.9886996770938,2231.9182165900675,136.87463846511793,-2.896142988184284
300++++--,6.669915830545998,1.970181132313497,21.151348832699775,7.5080079128313,-1.9287983137850435
300+++-+-,165.0760768628909,35.352705199326124,154.39626055345883,26.342109780485355,0.4054275226407199
300+++--+,142.50252963306397,31.87007093233195,74.37726529063757,16.346544423912654,4.167563649890976
300+++---,2.94216572039718,0.9962196316815892,2.8469704873362547,3.4360756795415557,0.027704638063625588
300++-++-,61.96943953586351,13.429868509895902,67.88883040359818,19.636542464603586,-0.30144771557441125
300++-+--,0.0,0.0,5.031076515883174,3.169948431563685,-1.5871162022031458
300++----,0.0,0.0,0.0,1.2000000000000002,0.0
300+-+-+-,0.0,0.0,4.615615406750979,4.762549498610466,-0.9691480179046209
300+-+--+,16.343564554199233,2.7379989519647037,10.524937467644857,7.6147572738834075,0.7641250899107078
300+-+---,0.0,0.0,0.0,1.2000000000000002,0.0
300+--+--,0.0,0.0,0.36015464109506456,1.1389089757408832,-0.31622776601683794
300+----+,0.0,0.0,0.427503213696133,1.3518838623214702,-0.3162277660168379
300+-----,0.0,0.0,0.0,1.2000000000000002,0.0
300------,0.0,0.0,0.0,1.2000000000000002,0.0
