signed_motif_type,intensity,coherence,intensity_random_mean,intensity_random_std,intensity_z_score
120C+-++,4075.4321271528825,1064.5823706371064,5516.597913880261,258.03600861673993,-5.5851343944322815
120C+-+-,275.2567070784145,61.60191696477469,333.79455045721613,38.77263087971724,-1.5097722813909953
120C+--+,393.01395674354154,87.76934913780997,309.10469636752674,42.13299927762021,1.9915330457042704
120C+---,6.009368749194297,0.9190985499307244,4.580570094518658,4.837413587904593,0.2953641711033742
120C-+++,3917.9904213524496,1034.5002853128528,5488.6810403310255,131.8491589961769,-11.912784510245679
120C-++-,422.46058772253144,90.50547548311798,323.1794954622634,36.21518989775333,2.741421280423194
120C-+-+,350.0719439264995,74.74059819483351,330.1428914655125,23.39256316530924,0.8519396664723532
120C-+--,10.525607229543137,1.7476587058133277,4.203075562837732,5.5291994482778835,1.1434804849867755
120C--++,279.1317071584491,66.56556221533049,292.3293948401188,30.73494692258797,-0.4294033015547644
120C--+-,18.679259467964286,4.8248246064531966,16.559170002381293,5.945979491126512,0.3565584894375956
120C---+,26.509211093622525,4.783046408548492,12.641737815569632,6.950724478316332,1.995111922694424
120C----,0.0,0.0,0.0,1.2000000000000002,0.0
210+++++,57257.815543419914,15622.427287524912,52279.40913560039,355.6344216724354,13.998662965209226
210++++-,2375.7836937300713,630.505603256654,3135.6912815127725,164.527470918542,-4.618727702676069
210+++-+,2249.231953114609,595.8607932092269,3115.0093808006327,116.10938589229433,-7.456567107237465
210+++--,0.0,0.0,38.48511889460561,14.752155260579988,-2.6087794098428265
210++-++,2314.6519757593037,616.15158344607,3081.197171463228,147.0848924574022,-5.211583480104366
210++-+-,145.27416360188283,35.76192148139677,171.52862102659213,24.629484914817667,-1.0659767151246438
210++--+,161.60285561756004,36.692062812089404,199.46552021979932,38.286820872842895,-0.988921611642494
210++---,0.0,0.0,4.623624239197328,3.190862923001216,-1.4490200145760277
210+-+++,2512.9928722895843,656.4440796519619,3110.639003664662,131.21359833553635,-4.554757578149721
210+-++-,196.1814988563494,44.55661640740942,169.61177545752304,22.234515498790632,1.194976495002625
210+-+-+,191.9348467110623,43.815563625207794,187.3861882133795,30.410857128631207,0.14957350522686597
210+-+--,0.0,0.0,0.9641256314671942,2.037181900546538,-0.4732643811573906
210+--++,0.0,0.0,33.392660998916675,19.050622653721344,-1.7528382985631055
210+--+-,0.0,0.0,2.4815042601598782,2.1377454793300084,-1.1608043540045785
210+---+,4.826969463591656,0.8764422690948619,0.0,1.2000000000000002,4.022474552993046
210+----,0.0,0.0,0.0,1.2000000000000002,0.0
210-++++,2230.387977735582,577.6560892473929,2928.106347148977,99.53848810579085,-7.009533525080776
210-+++-,210.1744914617189,46.908575604269814,186.76689173577174,24.424780431430847,0.9583545609206489
210-++-+,224.9303800908439,50.01616505468462,166.2666380927542,29.67301568646662,1.9770064026503813
210-++--,0.0,0.0,1.731837604438848,3.0925312098759083,-0.5600065082312751
210-+-++,134.0588788498873,31.912917287905596,172.91047169841735,30.648552486230102,-1.2676485411826692
210-+-+-,15.158945842201298,3.854794075521169,10.13907738987225,8.836661992986766,0.568072928025659
210-+--+,13.291643701646562,2.817358941918907,10.952392016160204,7.111914307086381,0.3289201169304733
210-+---,0.0,0.0,0.7487657375595318,2.367805164584007,-0.31622776601683794
210--+++,150.209671436626,33.234548925767804,173.266231493219,28.263719638306647,-0.8157652407980931
210--++-,11.230217752658941,1.8334862630685844,11.008216169404427,7.370331296294116,0.03012097751510011
210--+-+,18.46719461406915,3.770541451271032,9.795579420885069,7.229896006031909,1.1994107779626906
210--+--,0.0,0.0,0.0,1.2000000000000002,0.0
210---++,0.0,0.0,0.7655943386407925,1.614139573157787,-0.47430491846689476
210---+-,0.0,0.0,0.0,1.2000000000000002,0.0
210----+,5.315877788217548,0.8952783954527824,0.0,1.2000000000000002,4.429898156847956
210-----,0.0,0.0,0.0,1.2000000000000002,0.0
300++++++,5206.559007698847,1410.9404981726327,4896.40847295284,141.44597487570772,2.192713755329866
300+++++-,1276.2724926416154,338.1596812803783,1711.831576057491,68.26218323626681,-6.380679063667404
300++++--,0.0,0.0,13.494413731855499,9.058565117338633,-1.4896855690783066
300+++-+-,102.25780020166765,21.95964231294894,109.64009238274154,11.173803411708745,-0.6606785450814515
300+++--+,51.28696722444531,12.577992011283015,51.85217580367423,13.085399223546137,-0.04319383532539593
300+++---,0.0,0.0,0.39935477001591296,1.2628706677030028,-0.31622776601683783
300++-++-,67.5785476125248,15.370343595648336,51.19715948376435,10.929133407361762,1.4988734713153102
300++-+--,0.0,0.0,1.7564650688266048,4.268087291139919,-0.4115344764557261
300++----,0.0,0.0,0.0,1.2000000000000002,0.0
300+-+-+-,0.0,0.0,1.0455137587791143,1.6954575559439242,-0.6166558137145686
300+-+--+,5.255265477792094,0.8803140845034095,4.483909977051671,4.909264591866701,0.15712241340960656
300+-+---,0.0,0.0,0.0,1.2000000000000002,0.0
300+--+--,0.0,0.0,0.0,1.2000000000000002,0.0
300+----+,0.0,0.0,0.0,1.2000000000000002,0.0
300+-----,0.0,0.0,0.0,1.2000000000000002,0.0
300------,0.0,0.0,0.0,1.2000000000000002,0.0
